Price,Close,High,Low,Open,Volume
Ticker,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L
Date,,,,,
2020-11-04,1426.595947265625,1431.5892827478287,1376.1632588953667,1391.6425988901985,799982
2020-11-05,1442.0753173828125,1463.047326846136,1424.598642830043,1434.0859804444035,1657871
2020-11-06,1454.059326171875,1485.0180068802047,1447.567989894322,1455.5573268513103,2872461
2020-11-09,1557.920654296875,1621.3360142634465,1460.9121913546553,1468.0406165489783,5115923
2020-11-10,1611.349365234375,1612.8473658838027,1552.4280063568863,1555.9233412055507,3230196
2020-11-11,1624.8314208984375,1633.8194250705862,1584.3854021237685,1602.8607440331853,2916074
2020-11-12,1587.880615234375,1719.2053327836331,1572.9006094302772,1624.8312962178165,2978394
2020-11-13,1609.851318359375,1626.8286585653982,1587.3813092631679,1603.85931593372,1211476
2020-11-16,1628.3267822265625,1652.294793740477,1589.878097089658,1625.3307807873232,2885780
2020-11-17,1620.836669921875,1641.8086785899955,1608.8526649686635,1633.3200084148039,2170904
2020-11-18,1631.32275390625,1640.3107580600035,1602.6710525139924,1612.8474120346457,1938893
2020-11-19,1600.8634033203125,1630.8234171067188,1599.365402630992,1609.3520738931277,1755887
2020-11-20,1635.317626953125,1643.8062986044847,1609.8516119990459,1621.336285409709,1148298
2020-11-23,1661.7818603515625,1664.7778613017156,1636.3158522752615,1637.813852750338,1135519
2020-11-24,1682.2547607421875,1682.7540943013275,1651.2960800755163,1671.2694224411107,1477419
2020-11-25,1707.221435546875,1723.6994429680644,1673.766087146278,1695.2374301496463,1803372
2020-11-26,1717.2081298828125,1720.7034648375027,1693.7394523298924,1718.206797012724,875078
2020-11-27,1719.205322265625,1732.687327406831,1690.743311411968,1713.2133199806447,3665096
2020-11-30,1726.695556640625,1763.1469087617254,1703.7262114684247,1704.2255450591247,3920954
2020-12-01,1790.11083984375,1791.1095069789487,1733.5413204651995,1737.680815245816,1136825
2020-12-02,1798.5994873046875,1800.0974879881728,1767.141472951496,1789.6114832037756,1495597
2020-12-03,1806.0894775390625,1807.0881446540964,1777.6274647605924,1791.1094708135518,2367337
2020-12-04,1798.5994873046875,1813.5794941395404,1779.1254784193784,1787.1148153979668,2216959
2020-12-07,1797.6009521484375,1817.074962463379,1789.6116145833334,1800.5969537353517,785582
2020-12-08,1780.6236572265625,1819.0723452822117,1773.1336530598776,1819.0723452822117,1069482
2020-12-09,1782.620849609375,1798.100190320269,1773.2343293479344,1793.6061881783965,2090730
2020-12-10,1779.1253662109375,1803.5927091647225,1767.1413614988794,1791.1093709229954,1080457
2020-12-11,1812.5806884765625,1823.0666924594848,1772.6340066368587,1782.6206770967844,1109821
2020-12-14,1824.0655517578125,1841.0428933290596,1799.0819278186048,1808.0868773378152,676652
2020-12-15,1868.0069580078125,1874.997628259646,1807.5875936883938,1827.560937265061,1199297
